video_id,author,like_count,published_at,text,clean_text,sentiment_score,sentiment_label,keyphrases,barriers,topics
MdI191-vNlc,@ihdieselman,0,2021-11-24T22:31:35Z,I think we're past due for sailors to get back to sailing.,i think we're past due for sailors to get back to sailing,0.0,Neutral,think|past|due|sailors|get|back,,
MdI191-vNlc,@buzzofftoxicblog791,0,2021-11-24T22:23:09Z,We must rid our Earth of the toxic fossil cartel,we must rid our earth of the toxic fossil cartel,0.0,Neutral,must|rid|earth|toxic|fossil|cartel,,
MdI191-vNlc,@joshdoz9234,2,2021-11-24T22:11:10Z,"Windpower:  *""You couldn't live with your mistake. Where did it lead you? Back to me""*",windpower you couldn't live with your mistake where did it lead you back to me,-0.34,Negative,windpower|live|mistake|lead|back|windpower live,,wind
MdI191-vNlc,@buzzofftoxicblog791,0,2021-11-24T22:09:48Z,"Frank Costin he was working on 100.000 ton Catamaran 60 knots planing ships, blade technologies sail photovoltaic panels and fuel cell 1980s. 
BUT Big toxic fossil rule us.  Time for global nonprofit leadership truth fair green Earth for all life 🙌 😀 💚🌏🌈🎨",frank costin he was working on 100 000 ton catamaran 60 knots planing ships blade technologies sail photovoltaic panels and fuel cell 1980s but big toxic fossil rule us time for global nonprofit leadership truth fair green earth for all life,0.7096,Positive,frank|costin|working|ton|catamaran|knots,economic,ship|cost
MdI191-vNlc,@linmal2242,4,2021-11-24T21:50:22Z,The main solution to this problem is that goods need to be made locally as much as possible. This would reduce or eliminate the need for shipping! This will also help to secure supply chains from breaking like we have been witnessing.,the main solution to this problem is that goods need to be made locally as much as possible this would reduce or eliminate the need for shipping this will also help to secure supply chains from breaking like we have been witnessing,0.7351,Positive,need|main|solution|problem|goods|made,,ship
MdI191-vNlc,@Giarko,13,2021-11-24T21:48:49Z,"By my point of view, as in all aspects of energy topic, the right way is the right mix of more than one technology. Why don't we think about hybrid ships with electric-fuel cells systems (ammonia is really promising) in combination with wind   sailing? The total balance would be great, the help of wind can actually lean to downsize fuel tanks and globally use in a more rational way a secondary source as green hydrogen. By the way, Magnus effect could be used not only in form of drag, as in wing sailing systems, but leaving the routes unchanged it can be used to produce electricity, reverse cells and produce more fuel to enhance the overall efficiency.
Cheers",by my point of view as in all aspects of energy topic the right way is the right mix of more than one technology why don't we think about hybrid ships with electric-fuel cells systems ammonia is really promising in combination with wind sailing the total balance would be great the help of wind can actually lean to downsize fuel tanks and globally use in a more rational way a secondary source as green hydrogen by the way magnus effect could be used not only in form of drag as in wing sailing systems but leaving the routes unchanged it can be used to produce electricity reverse cells and produce more fuel to enhance the overall efficiency cheers,0.9169,Positive,way|fuel|right|cells|systems|wind,,wind|ship
MdI191-vNlc,@tolpacourt,2,2021-11-24T21:30:14Z,"This is bullshit, just like Musk's ""hyperloop."" In the future, big ships will use nuclear power.",this is bullshit just like musk's hyperloop in the future big ships will use nuclear power,-0.3182,Negative,bullshit|like|musk|hyperloop|future|big,,ship
MdI191-vNlc,@creggfterasa5656,0,2021-11-24T21:19:46Z,I have a video recommendation for you. Energy efficient windows. I am looking at getting new windows for my home. I've had many different companies come out to bid. But what is interesting is the different technologies out there. Anyway I'd love to see one of your videos covering new energy efficient windows.,i have a video recommendation for you energy efficient windows i am looking at getting new windows for my home i've had many different companies come out to bid but what is interesting is the different technologies out there anyway i'd love to see one of your videos covering new energy efficient windows,0.9593,Positive,windows|energy|efficient|new|different|energy efficient,,wind
MdI191-vNlc,@focusford11,0,2021-11-24T21:19:31Z,Great idea until you get extreme weather. If you can't jettison them. Then your GM v GB will take the ship to the bottom.,great idea until you get extreme weather if you can't jettison them then your gm v gb will take the ship to the bottom,0.6249,Positive,great|idea|get|extreme|weather|jettison,operational,ship
MdI191-vNlc,@creggfterasa5656,0,2021-11-24T21:13:13Z,Very interesting. Definitely a great technology to use.,very interesting definitely a great technology to use,0.8843,Positive,interesting|definitely|great|technology|use|interesting definitely,,
MdI191-vNlc,@scottbernard8824,1,2021-11-24T21:07:51Z,"In other news, lamps that burn whale oil will soon be the rage, too.",in other news lamps that burn whale oil will soon be the rage too,-0.5574,Negative,news|lamps|burn|whale|oil|soon,,
MdI191-vNlc,@Pastor_místico_da_bagaceira,0,2021-11-24T20:57:58Z,"=======================================
too much bad information. double dislike for you 
========================",too much bad information double dislike for you,-0.7269,Negative,much|bad|information|double|dislike|much bad,,
MdI191-vNlc,@lamontiego,1,2021-11-24T20:54:46Z,"How about we just make what we need, no shipping for locally sourced goods and it provides jobs. Win/Win",how about we just make what we need no shipping for locally sourced goods and it provides jobs win win,0.7506,Positive,win|make|need|shipping|locally|sourced,,ship
MdI191-vNlc,@russphoto,0,2021-11-24T20:52:11Z,Wow.........If I could just go back in time a few thousand years and tell them about the possibilities of sailing ships......lol.,wow if i could just go back in time a few thousand years and tell them about the possibilities of sailing ships lol,0.765,Positive,wow|could|back|time|thousand|years,,ship
MdI191-vNlc,@0ctothorp,0,2021-11-24T20:44:44Z,"It's nice to see that some of these things are already out there and being used as opposed to just being ""near future""",it's nice to see that some of these things are already out there and being used as opposed to just being near future,0.4215,Positive,nice|see|things|already|used|opposed,,
MdI191-vNlc,@colinosborne3877,0,2021-11-24T20:37:52Z,"Welcome to the doldrums. Nothing can go wrong, go wrong, go wrong.........",welcome to the doldrums nothing can go wrong go wrong go wrong,0.8645,Positive,wrong|wrong wrong|welcome|doldrums|nothing|welcome doldrums,,
MdI191-vNlc,@dodiewallace41,1,2021-11-24T20:37:32Z,We can't replace dense reliable power with dilute intermittent power. Let's just stop insisting that we can if we just believe in it. Nuclear power is dense reliable power with a proven record of safety and a fraction of the environmental impact of the alternatives.,we can't replace dense reliable power with dilute intermittent power let's just stop insisting that we can if we just believe in it nuclear power is dense reliable power with a proven record of safety and a fraction of the environmental impact of the alternatives,0.1531,Positive,power|dense|reliable|dense reliable|reliable power|replace,,
MdI191-vNlc,@grahamdarby8075,0,2021-11-24T20:33:24Z,"The super yachts Maltese Falcon & Black Pearl use DynaRig, a modern automated square rig. They claim to be able to cross the Atlantic and generate more energy than used. I don't know whether they have ever achieved that but I think a passenger version would be popular with those trying to avoid air travel.",the super yachts maltese falcon black pearl use dynarig a modern automated square rig they claim to be able to cross the atlantic and generate more energy than used i don't know whether they have ever achieved that but i think a passenger version would be popular with those trying to avoid air travel,0.5854,Positive,super|yachts|maltese|falcon|black|pearl,,
MdI191-vNlc,@ArgentumOmaha,0,2021-11-24T20:31:07Z,Great info. However I am surprised that you did not include kite technologies like Skysails:   https://www.youtube.com/watch?v=pYv6k5A-kHg,great info however i am surprised that you did not include kite technologies like skysails,0.8176,Positive,great|info|however|surprised|include|kite,,
MdI191-vNlc,@theophrastus3.056,0,2021-11-24T20:28:19Z,"Don’t forget WINDSTAR! That’s a small-ship cruise line that operates three “motor-sail” cruise vessels. They have computer-operated versions of conventional 4 & 5 masted sailing ships, which can augment or replace the diesel motors.",don t forget windstar that s a small-ship cruise line that operates three motor-sail cruise vessels they have computer-operated versions of conventional 4 5 masted sailing ships which can augment or replace the diesel motors,-0.2263,Negative,cruise|forget|windstar|small|ship|line,,wind|ship
